ArealAttributionType,PoliceDistrict,PoliceMerhav,PoliceStation,Settlement_Council,StatArea,Quarter,StatisticCrimeGroup,StatisticCrimeType,TikimSum
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q2,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q2,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q2,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q2,עבירות סדר ציבורי,פגיעה בפרטיות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q2,קבוצת כל השאר,סטיסטי כל השאר,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q3,עבירות בטחון,עבירות אחרות כלפי בטחון,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q3,עבירות מרמה,מרמה ועושק,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q3,עבירות מרמה,שאר עבירות מרמה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q3,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q3,עבירות סדר ציבורי,איומים,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q3,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q3,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q3,עבירות סדר ציבורי,תקיפת שוטר בנסיבות חמורות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q3,עבירות רשוי,עבירות תעבורה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q3,עבירות תנועה,עבירות טכניות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q3,קבוצת כל השאר,סטיסטי כל השאר,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q4,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q4,עבירות כלפי הרכוש,גניבות אחרות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q4,עבירות כלפי הרכוש,גניבת חלקי רכב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q4,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q4,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q4,עבירות סדר ציבורי,איומים,7
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q4,עבירות סדר ציבורי,הסגות גבול,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q4,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q4,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q4,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q4,עבירות סדר ציבורי,תקיפת והכשלת שוטר,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q4,עבירות רשוי,עבירות תעבורה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q4,עבירות תנועה,עבירות טכניות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q1,עבירות כלפי הרכוש,גניבות אחרות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q1,עבירות כלפי הרכוש,סחיטה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q1,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q1,עבירות סדר ציבורי,איומים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q1,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q2,עבירות כלפי הרכוש,גניבה מתוך רכב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q2,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q2,עבירות מרמה,זיוף מסמכים והפצתם,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q2,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q3,עבירות בטחון,"(עבירות אמל""ח (אמצעי לחימה",1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q3,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q3,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q3,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q3,עבירות נגד גוף,חבלה גופנית חמורה,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q3,עבירות סדר ציבורי,הסגות גבול,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q3,עבירות סדר ציבורי,התקהלות או התאגדות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q3,עבירות סדר ציבורי,תקיפת שוטר בנסיבות חמורות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q3,עבירות רשוי,עבירות נגד הסביבה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q3,קבוצת כל השאר,סטיסטי כל השאר,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q3,שאר עבירות,שאר עבירות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q4,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q4,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2021-Q4,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2022-Q1,עבירות בטחון,ידוי אבנים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2022-Q1,עבירות כלפי הרכוש,גניבות אחרות,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2022-Q1,עבירות מרמה,שאר עבירות מרמה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2022-Q1,עבירות סדר ציבורי,איומים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2022-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2022-Q2,עבירות כלכליות,עבירות פיסקליות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2022-Q2,עבירות כלפי הרכוש,גניבת חלקי רכב,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2022-Q2,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2022-Q2,עבירות סדר ציבורי,איומים,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2022-Q2,עבירות סדר ציבורי,הסגות גבול,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2022-Q2,קבוצת כל השאר,סטיסטי כל השאר,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2022-Q3,עבירות כלפי הרכוש,גניבות אחרות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2022-Q3,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2022-Q3,עבירות מרמה,מרמה ועושק,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2022-Q3,עבירות מרמה,שאר עבירות מרמה,1
